model	simID	S	tree.length	PD	gamma	beta	Colless	Sackin	Yule.PDA.ratio	MRD	VRD	PSV	mean.Iprime	MPD	VPD	MGL_principal_eigenvalue	MGL_asymmetry	MGL_peakedness	MGL_eigengap	nLTT_stat
Mammal	27	220	16.1	97.77851415	-7.425509953	-0.727331276	1866	3004	278.753856	13.65454545	19.88924865	0.915574861	0.557277177	1.39240325	NA	12576.45674	-0.902426412	3.153170942	1	0.075535457
Mammal	2728	33	9.628938581	20.04114984	-5.326531693	-1.05760833	124	236	39.28801236	7.151515152	8.382575758	0.872054112	0.670959596	1.166750327	NA	1027.49748	-0.206292116	1.573678254	34	0.192085797
Mammal	2729	22	9.101548087	14.55361503	-4.901434617	-1.39195379	96	158	27.1635837	7.181818182	8.441558442	0.818344748	0.742192761	1.014332262	NA	652.7006435	0.138857243	1.157521504	21	0.234997584
Mammal	2730	20	8.601027943	13.46314663	-4.714373167	-1.429323559	78	134	24.11906126	6.7	6.221052632	0.825734691	0.731565657	1.021040304	NA	562.3575631	0.028636251	1.201932627	19	0.245546747
Mammal	2793	27	23.37142857	9.357920963	-0.321763027	0.761770578	59	155	24.44928384	5.740740741	2.891737892	0.772111952	0.383928571	1.245836451	NA	2220.251751	-0.282547042	2.403617537	1	0.095857689
Mammal	2794	23	20.84285714	8.62917739	-0.444479033	1.831276824	37	119	19.39942783	5.173913043	1.968379447	0.787709515	0.310714286	1.255941312	NA	1657.889611	-0.410885561	2.471871191	1	0.07152063
Mammal	28	219	15.92069671	97.85719825	-7.437869418	-0.649268098	1648	2784	273.3647843	12.71232877	19.24255373	0.925103052	0.553329633	1.409124208	NA	12154.10174	-0.90747822	3.164104752	293	0.075157457
Mammal	2819	93	25.15829109	38.20654687	-3.61702437	1.84390158	255	715	98.56210484	7.688172043	2.977793361	0.920624543	0.413402631	1.444596747	NA	8341.129913	-1.160687285	3.773886529	162	0.075365963
Mammal	2820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	2821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	2822	39	23.40495659	19.97980837	-4.200650957	4.74356049	58	226	38.2183876	5.794871795	1.641025641	0.901909353	0.411463845	1.321289676	NA	3072.879292	-0.497636789	1.953945447	29	0.113599972
Mammal	2823	22	23.06893127	12.75854243	-3.664588706	9.999932192	24	106	20.00968735	4.818181818	1.012987013	0.886457785	0.416666667	1.24119393	NA	1651.407274	-0.351779287	1.676099612	21	0.15294509
Mammal	2860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	29	184	15.66099042	79.12251216	-6.009245705	-0.768684144	1443	2367	234.1774834	12.86413043	14.27105607	0.915974067	0.57817544	1.408877632	NA	10224.02811	-0.977609538	3.169047323	5	0.069918443
Mammal	2911	55	25.54030079	16.26071738	-1.729112778	0.062472056	149	387	59.95327524	7.036363636	3.628282828	0.763879332	0.494969948	1.256576207	NA	5039.217344	-0.000368716	2.985546636	1	0.139907438
Mammal	2912	43	21.39029067	15.4608666	-2.958995522	0.124948929	98	280	45.26437811	6.511627907	2.970099668	0.77908985	0.46367931	1.228154215	NA	3163.095104	-0.396670221	3.04436298	1	0.121367004
Mammal	2913	25	17.73832	11.85023293	-2.795768184	-0.051240827	52	144	24.33101992	5.76	2.773333333	0.746664242	0.460479798	1.062485149	NA	1522.432699	0.046984453	1.793466666	2	0.116630542
Mammal	2914	23	14.15519677	12.8538473	-2.91622007	1.841546489	31	117	21.15296609	5.086956522	1.628458498	0.879710161	0.41969697	1.247733726	NA	1060.286299	-0.487592878	1.887028025	27	0.135593613
Mammal	2965	83	27.94692653	30.10755617	-1.555437506	-0.588099198	310	682	99.22312195	8.21686747	7.659712019	0.901165403	0.577910953	1.456132491	NA	8216.05941	-1.161659884	3.584522366	148	0.080353292
Mammal	2966	3	25.78098623	2.253763579	0.561924316	9.99992847	1	5	0.693147181	1.666666667	0.333333333	0.751254526	NA	1.050752716	NA	223.2317008	0.950686236	1.344633656	1	0.070369767
Mammal	2967	3	25.78098623	2.253763579	0.561924316	9.99992847	1	5	0.693147181	1.666666667	0.333333333	0.751254526	NA	1.050752716	NA	223.2317008	0.950686236	1.344633656	1	0.054390137
Mammal	2968	25	25.78098623	10.37302006	-0.744218604	-0.946661684	73	151	27.6830965	6.04	5.706666667	0.814421128	0.63041958	1.263571177	NA	2206.13542	-0.135722869	1.570446369	24	0.054444194
Mammal	298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	2992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	2993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3	1761	105.5252371	157.9510272	2.650642251	-0.664252065	28557	41021	2248.872282	23.29415105	70.10433509	0.637090148	0.52169948	1.185340129	NA	724210.4154	0.835554877	3.976080404	1151	0.343304763
Mammal	30	181	15.48124335	78.59685339	-6.039471866	-0.724049384	1264	2178	228.27485	12.03314917	12.74333947	0.923902603	0.573933169	1.420635985	NA	9953.9989	-0.974151039	3.163307987	2	0.069869227
Mammal	300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3028	23	25.93017977	8.640636425	-0.64351585	5.049271465	33	115	21.21935818	5	1.545454545	0.726197614	0.450054113	1.129651208	NA	2066.125723	0.410842129	1.650057988	11	0.080391708
Mammal	303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	308	27	10.2	14.10559496	-3.422249599	0.796402327	48	148	26.42781921	5.481481481	1.951566952	0.871905307	0.434920635	1.263140765	NA	914.0924378	-0.326902219	1.844188521	28	0.119657245
Mammal	31	179	15.24893848	78.42317091	-6.008346369	-0.654096627	1087	1995	223.0818932	11.1452514	11.74282845	0.936278884	0.569424138	1.441623013	NA	9558.126876	-0.975259988	3.172331122	325	0.068585247
Mammal	3112	23	22.74569185	9.574975218	-0.868839587	9.999937695	24	112	19.65074226	4.869565217	1.027667984	0.841269903	0.25462963	1.321496388	NA	1797.607491	-0.579565492	2.756631283	38	0.063590068
Mammal	3134	21	24.85376331	9.976526465	-1.913559802	1.079395523	29	105	19.80229216	5	1.5	0.830432916	0.415	1.241601448	NA	1749.615336	-0.215163696	1.742120748	3	0.089558417
Mammal	3154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3155	3	5.471872865	2.226563592	0.674583633	9.99992847	1	5	0.693147181	1.666666667	0.333333333	0.742187864	NA	1.045312718	NA	47.56938793	0.951757137	1.254555935	1	0.129505578
Mammal	3188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3195	127	25.95674774	34.73665619	-3.588467726	-0.43131995	664	1272	150.0939082	10.01574803	12.30133733	0.746480769	0.552646773	1.230053026	NA	11992.29739	0.195306133	2.047329394	12	0.16603209
Mammal	3196	115	23.03332368	33.62521686	-3.453692683	-0.342896985	532	1086	133.9778948	9.443478261	11.24897025	0.784412878	0.540074394	1.288240689	NA	9538.676279	0.151768841	2.069393961	30	0.151796877
Mammal	3197	86	21.29646622	25.6757359	-3.453612711	-0.630701593	440	820	102.7217506	9.534883721	9.922298222	0.692041465	0.585699663	1.10017653	NA	6630.463574	0.616930102	2.705730854	6	0.150555066
Mammal	3198	80	19.27264647	26.26935731	-3.698060299	-0.628757585	364	718	95.28336709	8.975	7.847468354	0.71557877	0.593216927	1.118281516	NA	5604.820078	0.338403839	2.764433221	3	0.129509046
Mammal	3199	77	17.16032758	27.12628413	-3.875812764	-0.509751224	289	633	90.22077206	8.220779221	6.516404648	0.77862152	0.584405593	1.22140736	NA	4730.585727	0.092507199	2.787544169	6	0.115669255
Mammal	32	133	14.97478946	60.58235648	-5.278248284	-0.503574672	731	1387	159.9322179	10.42857143	11.0952381	0.935243215	0.534582438	1.424460055	NA	7039.642592	-0.862568901	2.625952283	226	0.06648602
Mammal	3200	62	13.4134754	26.07350907	-4.189304549	-0.63604955	212	484	73.02107193	7.806451613	5.60126917	0.864168472	0.591268581	1.328005534	NA	2847.387678	-0.675487321	2.584313258	2	0.100723073
Mammal	3201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3232	30	11.88969982	15.61859772	-3.31335225	-0.73634223	98	202	32.80049757	6.733333333	6.271264368	0.845962274	0.577592593	1.207967767	NA	1201.987382	-0.389007109	1.793114685	44	0.105913073
Mammal	3233	27	11.44375113	14.37247385	-3.134149888	-0.659640234	73	167	28.74005456	6.185185185	4.849002849	0.845985751	0.559665533	1.199865312	NA	1021.305343	-0.36569997	1.648000348	39	0.114163437
Mammal	3282	29	20.7672006	10.77155681	-0.933867117	9.999924469	35	151	26.51994569	5.206896552	1.169950739	0.84453882	0.395752325	1.363603879	NA	2084.334122	-0.819458743	3.312199643	50	0.086453439
Mammal	33	131	14.90290248	58.96472526	-5.23447907	-0.345909203	602	1252	155.049416	9.557251908	10.15631239	0.937757054	0.527763757	1.435109121	NA	6869.310939	-0.870192373	2.650523294	224	0.068526861
Mammal	3321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3323	22	24.41711096	10.93243134	-2.265346166	-1.135036858	84	152	25.0533705	6.909090909	6.753246753	0.730944662	0.593607504	1.01191446	NA	1838.029979	0.811095622	1.463454509	4	0.088321791
Mammal	3324	20	23.08993269	9.693482992	-2.113250642	-1.108026172	66	128	22.00884806	6.4	4.673684211	0.713167719	0.564109347	0.99362431	NA	1597.252616	0.728563582	1.463167698	2	0.092719068
Mammal	3384	3	45.96022413	2.396719946	0.011852074	9.99992847	1	5	0.693147181	1.666666667	0.333333333	0.798906649	NA	1.079343989	NA	389.9943641	0.840342301	1.42914876	1	0.125853307
Mammal	3385	3	45.96022413	2.396719946	0.011852074	9.99992847	1	5	0.693147181	1.666666667	0.333333333	0.798906649	NA	1.079343989	NA	389.9943641	0.840342301	1.42914876	1	0.095219022
Mammal	3386	34	35.07978629	16.81554186	-2.871258375	-0.013424612	74	204	36.34439004	6	2.606060606	0.885035825	0.587149173	1.310078668	NA	3995.381481	-0.729427276	2.309021719	54	0.083160852
Mammal	3387	21	31.13696866	10.97687026	-2.529342095	0.886818002	36	106	20.33373707	5.047619048	1.947619048	0.875943998	0.576388889	1.283606545	NA	2151.260652	-0.549392821	1.913832204	34	0.103178684
Mammal	34	120	14.86397607	53.91723282	-5.019080712	-0.316982553	480	1076	141.5231888	8.966666667	8.973669468	0.930344438	0.540797671	1.42193096	NA	6221.778765	-0.797608511	2.521270059	205	0.070559948
Mammal	345	23	13.04044193	10.19273123	-1.694567077	-0.431855909	54	126	23.59705074	5.47826087	3.351778656	0.803791026	0.684090909	1.216169091	NA	1003.953643	0.040977561	1.501222626	14	0.069344728
Mammal	3451	339	58.48370013	57.34561528	-0.17492937	-0.435974559	1842	3978	410.9043571	11.73451327	12.22516626	0.743577782	0.477259633	1.322403008	NA	73697.20183	-0.00203693	3.761733638	4	0.253825739
Mammal	3452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3458	3	2.536456154	2.578851359	-0.60061554	9.99992847	1	5	0.693147181	1.666666667	0.333333333	0.85961712	NA	1.115770272	NA	21.02788218	0.435364196	0.939237356	1	0.092608966
Mammal	3459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	35	85	14.4	36.69639954	-3.863104973	-0.668071639	373	755	103.0677201	8.882352941	9.057422969	0.905722016	0.593227687	1.394690958	NA	4352.523384	-0.53385715	2.030307062	153	0.076592621
Mammal	3526	65	24.264865	13.9938388	2.225834728	-0.828895697	266	528	79.23570511	8.123076923	7.547115385	0.757832908	0.631383727	1.322812566	NA	5866.781888	-0.011049695	3.073978805	4	0.213750347
Mammal	3527	4	11.46749085	3.019560797	-0.49068272	9.999956252	0	8	1.098612289	2	0	0.836593466	0	1.142857143	NA	132.1422749	0.456002341	1.129204881	2	0.185811908
Mammal	3528	31	15.71103511	7.87913318	1.462426355	-0.721174624	105	209	33.90875444	6.741935484	7.531182796	0.692383216	0.560801698	1.174403993	NA	1768.383942	0.460157164	1.665606363	1	0.175532492
Mammal	3529	22	13.89407814	7.028888293	0.310789639	-0.945238482	80	144	23.70961664	6.545454545	7.878787879	0.590515411	0.618909331	0.914730227	NA	1084.082096	1.199359363	1.509017977	10	0.114520681
Mammal	3590	26	23.44697301	12.66891184	-2.551812705	-0.540219146	66	162	26.79632069	6.230769231	4.504615385	0.772660981	0.374000999	1.099713832	NA	2109.382569	0.473548569	1.173824462	2	0.081080186
Mammal	3591	24	21.87378296	11.43728795	-2.609733491	-0.110588894	44	134	23.57744487	5.583333333	3.210144928	0.785232418	0.327872885	1.140428637	NA	1757.099309	0.409525315	1.213316723	10	0.096022355
Mammal	36	77	14.4	32.85759308	-3.501893873	-0.725988028	301	645	93.80062142	8.376623377	7.343130554	0.888750395	0.61258482	1.367199855	NA	3946.959321	-0.401025268	1.846336281	98	0.074447601
Mammal	3631	159	52.60537756	37.55781533	-0.938365578	-0.323147494	867	1737	183.7711145	10.9245283	13.3233819	0.682482381	0.432135274	1.137162166	NA	31280.51999	-0.217399475	6.03527349	4	0.182402622
Mammal	3632	156	42.21350055	44.62150323	-1.156922999	-0.194505058	713	1573	178.0153723	10.08333333	12.23172043	0.835289774	0.424807927	1.393617216	NA	24123.91679	-1.082203175	6.030285405	4	0.144702931
Mammal	3633	80	41.32156641	28.80238366	-2.174874661	-0.613037248	529	865	93.48299373	10.8125	14.45806962	0.72180654	0.446064159	1.098550112	NA	11980.7318	-0.052475015	2.471964576	3	0.089387315
Mammal	3634	77	35.66765066	30.72591593	-2.413872183	-0.524042523	454	780	88.4203987	10.12987013	12.2987013	0.810797126	0.43204145	1.238506027	NA	9788.957669	-0.435771277	2.516469992	117	0.063838117
Mammal	3635	72	33.65409861	29.31369959	-2.472808383	-0.48656691	385	691	82.01022382	9.597222222	9.736893584	0.831690907	0.431198753	1.27344065	NA	8669.097829	-0.608881418	2.74383814	1	0.061857058
Mammal	3636	71	32.66091519	29.14427991	-2.501363661	-0.182395918	315	619	77.74754394	8.718309859	8.805231388	0.852026673	0.413857742	1.311226192	NA	8184.963433	-0.646887203	2.80672447	10	0.060570308
Mammal	3637	63	31.16013955	26.52383944	-2.467523123	-0.203138551	255	523	68.78054983	8.301587302	6.826932924	0.854757349	0.419229773	1.308222587	NA	6981.686344	-0.729613001	2.94815148	2	0.060900405
Mammal	3638	61	30.07251449	25.50032933	-2.430665715	0.239617587	196	458	64.65341544	7.508196721	5.687431694	0.875624558	0.399678456	1.354008726	NA	6375.289526	-0.818559616	3.128038159	94	0.060947933
Mammal	3639	49	29.15549237	20.56603595	-1.9698741	0.044976609	151	351	51.76424595	7.163265306	4.722789116	0.849999715	0.423650323	1.30569712	NA	5041.401191	-0.72411047	3.168409579	6	0.059766648
Mammal	3640	43	26.6	18.15287965	-1.599472943	0.301520375	108	284	44.20416549	6.604651163	3.625692137	0.886765197	0.405492899	1.381188833	NA	4063.861406	-0.958645521	3.402669413	68	0.051725295
Mammal	3641	35	26.6	15.12131648	-1.549481389	0.123952039	76	216	35.747997	6.171428571	2.616806723	0.849560144	0.422668651	1.302393065	NA	3293.006063	-0.731591151	3.047574143	54	0.055554936
Mammal	3642	20	19.6	11.0738434	-1.51049889	0.381713848	38	104	17.99169314	5.2	2.589473684	0.922177578	0.374652778	1.3478491	NA	1330.221809	-0.832269156	2.327097248	30	0.12489541
Mammal	367	37	16.63436129	18.4715327	-2.800714718	1.570116389	71	219	35.8831661	5.918918919	2.40990991	0.891235204	0.404627236	1.314919234	NA	2064.490952	-0.61545217	2.028000846	29	0.081204049
Mammal	368	26	15.86973004	13.14868716	-1.763406763	0.986216196	44	140	24.64995453	5.384615385	2.246153846	0.870280809	0.414751915	1.279214409	NA	1400.838347	-0.302925162	1.632707479	18	0.077155633
Mammal	37	41	14.4	19.39547061	-1.959235034	-0.722720792	135	287	47.10026663	7	5.8	0.910675818	0.586361877	1.378273078	NA	2067.181954	-0.707414687	2.25393376	69	0.059986812
Mammal	3715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3718	20	23.47732306	7.810375343	0.424174335	9.999935409	18	92	15.67727359	4.6	0.778947368	0.811603893	0.128472222	1.297196901	NA	1636.428319	-0.144710543	1.908408333	32	0.046848565
Mammal	3758	35	25.6230373	11.36973476	-0.008491645	0.008427518	104	232	34.83949598	6.628571429	5.475630252	0.750330826	0.444101487	1.212997996	NA	3188.003665	0.075160226	2.09839825	16	0.108130864
Mammal	3759	28	21.60346208	10.23582547	-0.391500691	-0.057159455	77	175	27.03646934	6.25	4.638888889	0.753148745	0.41728656	1.185397696	NA	2114.511223	-0.001715926	2.111529736	2	0.075584109
Mammal	3760	23	17.87299362	9.282149263	-0.313305946	-0.011309419	56	134	21.25572582	5.826086957	3.604743083	0.788804153	0.375714286	1.227839131	NA	1437.18742	-0.257958865	2.187614202	37	0.048840612
Mammal	3761	21	16.56116216	8.629999484	-0.281228804	0.977027296	37	109	18.16468337	5.19047619	2.361904762	0.80866475	0.317460317	1.265971709	NA	1200.65093	-0.392845006	2.297299627	34	0.044849527
Mammal	3799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	38	35	14.4	15.82004588	-1.342274874	-0.921569644	104	230	40.70333697	6.571428571	4.487394958	0.88441336	0.61664072	1.352261032	NA	1772.998689	-0.541979804	2.31097666	53	0.053505265
Mammal	3800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3804	216	28.91903494	46.44140178	-1.804414303	-0.622714434	1367	2535	268.2426739	11.73611111	11.70213178	0.73196438	0.507336806	1.255479605	NA	23591.2343	-0.168189835	4.442739915	3	0.214238081
Mammal	3805	213	26.23451836	48.44833057	-2.314202109	-0.558462161	1156	2314	262.1788887	10.86384977	10.68420586	0.798497189	0.50310772	1.376412514	NA	20604.24131	-0.404638316	4.468140214	1	0.202070219
Mammal	3806	184	23.97183823	44.63995043	-2.466310325	-0.577877036	920	1920	225.8917478	10.43478261	9.416488477	0.811281864	0.490462292	1.387865428	NA	15983.35559	-1.128491324	4.415043053	1	0.18757572
Mammal	3807	117	19.37499306	37.1141568	-1.813817625	-0.757216521	642	1210	145.7649286	10.34188034	9.399351606	0.841712018	0.501419559	1.377983919	NA	8327.589428	-0.69055059	2.80839614	1	0.117001023
Mammal	3808	116	18.9235796	36.95178917	-1.924470405	-0.617140362	527	1093	141.0113385	9.422413793	8.715667166	0.858972177	0.493109885	1.411403737	NA	7865.553087	-0.706344885	2.822669997	205	0.116401217
Mammal	3809	89	18.41332535	28.29488591	-1.185585297	-0.689276592	403	819	107.6159639	9.202247191	7.82226762	0.813880077	0.473746422	1.325035012	NA	5863.991618	-0.290545247	2.477279401	15	0.116136452
Mammal	3810	57	16.6522752	18.38442837	-1.570774451	-0.65950092	247	485	66.3045157	8.50877193	7.254385965	0.705952199	0.483811699	1.111215683	NA	3472.289477	0.102961299	2.40464808	1	0.119426762
Mammal	3811	56	14.53433274	19.7719667	-1.852272049	-0.321428975	192	428	62.27916401	7.642857143	6.342857143	0.796572749	0.465376403	1.263114824	NA	2916.618054	-0.123695833	2.434194231	18	0.096468412
Mammal	3812	53	13.81488941	19.1493662	-1.88567028	0.012357791	141	367	57.57868364	6.924528302	5.186502177	0.814502334	0.448931398	1.292168666	NA	2578.943226	-0.16233543	2.491759197	14	0.091157551
Mammal	3813	39	11.61055315	14.41821454	-1.360728512	-0.343122149	103	255	42.28601478	6.538461538	5.255060729	0.815268918	0.459183214	1.294016886	NA	1564.335784	-0.534137896	2.499990596	1	0.084910753
Mammal	3814	28	10.52229833	11.71713744	-0.762495593	-0.941984239	81	177	31.55835178	6.321428571	5.041005291	0.796563601	0.561669283	1.217945207	NA	1030.219866	0.149183705	1.662673295	6	0.045958197
Mammal	3866	32	17.4747333	12.141	0.086825283	-0.929196077	131	245	36.83411141	7.65625	8.619959677	0.731250656	0.466802394	1.120623966	NA	1972.22535	0.670386506	1.521835483	14	0.059697286
Mammal	3867	29	16.77687083	10.91523047	0.251948672	-0.91276929	104	208	32.70697702	7.172413793	6.57635468	0.704454637	0.438126937	1.073299056	NA	1744.909249	0.888073562	1.631036327	18	0.06362783
Mammal	3868	28	16.28940416	10.18202217	0.281141061	-0.554874545	77	179	29.37477251	6.392857143	5.358465608	0.702988329	0.391304182	1.085281796	NA	1602.291201	0.906215192	1.624723754	17	0.073907271
Mammal	3869	20	15.57074381	6.046571589	0.971448711	-0.993102831	60	126	21.36043678	6.3	4.431578947	0.460030172	0.439880952	0.671232116	NA	1134.585329	2.669113164	1.734606523	1	0.131533115
Mammal	3897	27	17.3502153	10.15396999	-1.441309074	-0.522961269	62	158	28.6504424	5.851851852	3.131054131	0.699554179	0.546838624	1.066787921	NA	1611.65482	0.891756427	1.779910677	10	0.093839432
Mammal	39	28	14.4	13.25794793	-1.378183866	-1.02524219	73	171	31.9840196	6.107142857	3.728835979	0.853146702	0.596321734	1.275064338	NA	1406.611682	-0.058978217	1.728763815	11	0.059227008
Mammal	3923	6	13.50035083	2.750774079	0.967713275	9.999944685	2	16	2.708050201	2.666666667	0.266666667	0.638202463	0.208333333	1.010454666	NA	265.2147826	1.129432568	1.318366518	1	0.168390209
Mammal	3924	4	13.50035083	2.377397446	0.91017981	9.999956252	0	8	1.098612289	2	0	0.729566241	0	1.142857143	NA	165.4401465	1.552182001	3.060815967	1	0.128886275
Mammal	3925	6	13.50035083	2.750774079	0.967713275	9.999944685	2	16	2.708050201	2.666666667	0.266666667	0.638202463	0.208333333	1.010454666	NA	265.2147826	1.129432568	1.318366518	1	0.112507687
Mammal	3926	21	10.4823751	8.930859914	-1.414506338	-0.290486639	53	119	19.89190432	5.666666667	4.533333333	0.714256977	0.493055556	1.057140983	NA	764.5339739	0.701136691	1.421367687	6	0.086469094
Mammal	3959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
