"model","model2","experiment","parameter","metric","r","r.L95","r.U95","color","symbol"
"gen","gen.K","mut","divergence_threshold","mean.Iprime",-0.695198781663868,-0.74175623162308,-0.641973075371613,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","MPD",0.718008267616607,0.667639937059142,0.761833550295947,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","VPD",-0.60260100841516,-0.659135827142921,-0.539293190457691,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","nLTT_stat",-0.671516503460095,-0.720793425849926,-0.615486062847073,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","PC1",-0.71786875723291,-0.761711092253872,-0.667482473457127,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","PC2",0.752755625151269,0.707047024249088,0.792200599927664,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","PC3",-0.772000609094975,-0.808903598005391,-0.72903870051839,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","PC4",-0.663035216645314,-0.713257495138576,-0.606039321362345,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","PC5",0.403042464634837,0.325061261299261,0.475579677640256,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","PC6",0.278268895320949,0.195078216810037,0.357484175554549,"#32CD32FF",15
"la","la","mut","speciationRate","S",0.948921274133874,0.937121436749676,0.958554123057997,"#A020F0FF",16
"la","la","mut","speciationRate","log10S",0.948921274133874,0.937121436749676,0.958554123057997,"#A020F0FF",16
"la","la","mut","speciationRate","tree.length",0.173634795077224,0.085719788020407,0.258866761326064,"#A020F0FF",16
"la","la","mut","speciationRate","PD",0.870722344453565,0.843089135760066,0.89376961933359,"#A020F0FF",16
"la","la","mut","speciationRate","Gamma",0.673793335759204,0.616462249141236,0.724017738499777,"#A020F0FF",16
"la","la","mut","speciationRate","Beta",-0.348395113546274,-0.426070551017455,-0.265620732599087,"#A020F0FF",16
"la","la","mut","speciationRate","Colless",0.92402252308524,0.906899366533107,0.938098604685348,"#A020F0FF",16
"la","la","mut","speciationRate","Sackin",0.946571280289216,0.934257328654461,0.95663047852414,"#A020F0FF",16
"la","la","mut","speciationRate","Yule.PDA.ratio",0.94717729956801,0.934995692515707,0.957126690413157,"#A020F0FF",16
"la","la","mut","speciationRate","MRD",0.89808691322114,0.875702658461051,0.916619263910836,"#A020F0FF",16
"la","la","mut","speciationRate","VRD",0.713136716643587,0.6607086664401,0.758640870544629,"#A020F0FF",16
"la","la","mut","speciationRate","PSV",0.440050774973691,0.362081187418115,0.511905497360493,"#A020F0FF",16
"la","la","mut","speciationRate","mean.Iprime",0.16331788647387,0.0752464059882992,0.248861084252173,"#A020F0FF",16
"la","la","mut","speciationRate","MPD",0.77800045236442,0.734724620798984,0.81496947989293,"#A020F0FF",16
"la","la","mut","speciationRate","VPD",-0.635704353586799,-0.690183627567608,-0.574059440216858,"#A020F0FF",16
"la","la","mut","speciationRate","nLTT_stat",0.826070113425151,0.790505757371101,0.856082244804816,"#A020F0FF",16
"la","la","mut","speciationRate","PC1",-0.920522070360262,-0.935209780549158,-0.902672167701243,"#A020F0FF",16
"la","la","mut","speciationRate","PC2",0.0564573745982843,-0.032356417113118,0.144386558791476,"#A020F0FF",16
"la","la","mut","speciationRate","PC3",-0.15848131013304,-0.244165443254558,-0.070341752862733,"#A020F0FF",16
"la","la","mut","speciationRate","PC4",0.831239613659366,0.796554580022468,0.860470523454856,"#A020F0FF",16
"la","la","mut","speciationRate","PC5",0.361734305007348,0.27956126110636,0.438646561647517,"#A020F0FF",16
"la","la","mut","speciationRate","PC6",-0.81314279288365,-0.845080151413853,-0.775422802904278,"#A020F0FF",16
"pontarp","pontarp","com","biotic_niche_width","S",-0.520562166662903,-0.563179005473529,-0.475183483258301,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","log10S",-0.520562166662903,-0.563179005473529,-0.475183483258301,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","tree.length",-0.211352446790242,-0.265360201436025,-0.156022482544436,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","PD",-0.404283889342931,-0.452372152230399,-0.353851557912947,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","Gamma",-0.29509819436532,-0.346984992567785,-0.241410464902232,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","Beta",0.0328089766756658,-0.0238401120900775,0.0892480442210236,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","Colless",-0.525227102438036,-0.567591138984612,-0.480089132368807,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","Sackin",-0.529783585201369,-0.57189810237273,-0.484883732948398,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","Yule.PDA.ratio",-0.527792165470966,-0.570016051812403,-0.482787877278601,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","MRD",-0.498324102161577,-0.542109546286052,-0.451840005036503,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","VRD",-0.25160437478224,-0.304674684436697,-0.196976612286315,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","PSV",-0.19107643011944,-0.24550047480664,-0.135451644943146,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","mean.Iprime",0.0108364424253652,-0.0457829117042251,0.0673863956894857,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","MPD",-0.440880986407997,-0.487414072045046,-0.391850749587888,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","VPD",0.188440990370925,0.132780724133805,0.242916433011724,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","nLTT_stat",0.156373924498293,0.100333419300406,0.21142538272901,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","PC1",0.506112351294814,0.460007550562478,0.549495346577775,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","PC2",-0.269126875167344,-0.321742032661445,-0.214854696091149,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","PC3",0.293329817415779,0.239600082473793,0.345268270772155,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","PC4",0.0608087934127136,0.0041813983983798,0.117047441731447,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","PC5",-0.273556057533769,-0.326051568399089,-0.219378661051387,"#FF0000FF",16
"pontarp","pontarp","com","biotic_niche_width","PC6",0.35288906118798,0.300757981152522,0.402917612603946,"#FF0000FF",16
"ca","ca","com","SppPool_size","S",0.650687774871257,0.613502648572268,0.684993759272085,"#EEEE00FF",16
"ca","ca","com","SppPool_size","log10S",0.650687774871257,0.613502648572268,0.684993759272085,"#EEEE00FF",16
"ca","ca","com","SppPool_size","tree.length",0.0319933437308353,-0.0243038458138364,0.0880882571693866,"#EEEE00FF",16
"ca","ca","com","SppPool_size","PD",0.739684644558211,0.709535824819672,0.767130426008412,"#EEEE00FF",16
"ca","ca","com","SppPool_size","Gamma",-0.777347571959014,-0.801529556137323,-0.750627058525271,"#EEEE00FF",16
"ca","ca","com","SppPool_size","Beta",-0.544044212723707,-0.585113359474259,-0.50019155234619,"#EEEE00FF",16
"ca","ca","com","SppPool_size","Colless",0.746925604898656,0.717414138010191,0.773761079806275,"#EEEE00FF",16
"ca","ca","com","SppPool_size","Sackin",0.731189959433416,0.7003063545911,0.75934144698924,"#EEEE00FF",16
"ca","ca","com","SppPool_size","Yule.PDA.ratio",0.748243703891214,0.7188493560704,0.77496721073367,"#EEEE00FF",16
"ca","ca","com","SppPool_size","MRD",0.788453974433801,0.762798999120585,0.81163068807743,"#EEEE00FF",16
"ca","ca","com","SppPool_size","VRD",0.804090597238651,0.77997919402478,0.825818270452435,"#EEEE00FF",16
"ca","ca","com","SppPool_size","PSV",0.721784842741854,0.690103782389305,0.75070484167398,"#EEEE00FF",16
"ca","ca","com","SppPool_size","mean.Iprime",0.80018327680133,0.775681353649485,0.822276762739622,"#EEEE00FF",16
"ca","ca","com","SppPool_size","MPD",-0.190463226163282,-0.244565713144387,-0.135178484397172,"#EEEE00FF",16
"ca","ca","com","SppPool_size","VPD",0.495944771135964,0.449643818030359,0.539587616297198,"#EEEE00FF",16
"ca","ca","com","SppPool_size","nLTT_stat",0.393721266572708,0.34323664553965,0.44193747144849,"#EEEE00FF",16
"ca","ca","com","SppPool_size","PC1",-0.712489203024901,-0.742155637876569,-0.680036362423538,"#EEEE00FF",16
"ca","ca","com","SppPool_size","PC2",-0.8153181807897,-0.835980783142419,-0.79234697680971,"#EEEE00FF",16
"ca","ca","com","SppPool_size","PC3",-0.15475121075089,-0.209491210754594,-0.0990442579735084,"#EEEE00FF",16
"ca","ca","com","SppPool_size","PC4",0.0530309898723968,-0.00325726421354709,0.108984258426804,"#EEEE00FF",16
"ca","ca","com","SppPool_size","PC5",-0.780426378376221,-0.804331670183295,-0.753998705345228,"#EEEE00FF",16
"ca","ca","com","SppPool_size","PC6",-0.476684656802078,-0.521280106354893,-0.429492833295745,"#EEEE00FF",16
"xe","xe","com","psi","S",0.519168035222841,0.469225657578992,0.565799931933546,"#0000FFFF",16
"xe","xe","com","psi","log10S",0.519168035222841,0.469225657578992,0.565799931933546,"#0000FFFF",16
"xe","xe","com","psi","tree.length",0.789283341461034,0.760939215263216,0.814620641312146,"#0000FFFF",16
"xe","xe","com","psi","PD",0.600628659043747,0.555769550606296,0.642000212761821,"#0000FFFF",16
"xe","xe","com","psi","Gamma",-0.574791108586095,-0.617931832769664,-0.528199676173974,"#0000FFFF",16
"xe","xe","com","psi","Beta",0.628111435032236,0.585224051929392,0.667494460895462,"#0000FFFF",16
"xe","xe","com","psi","Colless",0.0539029960738973,-0.00816228019229262,0.115554559138774,"#0000FFFF",16
"xe","xe","com","psi","Sackin",0.0868807593863631,0.0249054959185773,0.148190759035203,"#0000FFFF",16
"xe","xe","com","psi","Yule.PDA.ratio",0.113297803115352,0.0514692676029833,0.174261131717816,"#0000FFFF",16
"xe","xe","com","psi","MRD",-0.0961879102676951,-0.157383214166401,-0.0342567129774324,"#0000FFFF",16
"xe","xe","com","psi","VRD",-0.0601308942799261,-0.121725679441612,0.00192523974468364,"#0000FFFF",16
"xe","xe","com","psi","PSV",0.682703974992647,0.644149577449711,0.717798186236418,"#0000FFFF",16
"xe","xe","com","psi","mean.Iprime",-0.390497163441469,-0.443662780283404,-0.334592622591924,"#0000FFFF",16
"xe","xe","com","psi","MPD",0.529261270787974,0.479889899516319,0.575291056158114,"#0000FFFF",16
"xe","xe","com","psi","VPD",0.228150700257413,0.167761546101017,0.286834003296624,"#0000FFFF",16
"xe","xe","com","psi","nLTT_stat",0.561169210637272,0.513710289203599,0.605204438597927,"#0000FFFF",16
"xe","xe","com","psi","PC1",-0.399208522394276,-0.451995602006969,-0.34363520921608,"#0000FFFF",16
"xe","xe","com","psi","PC2",0.116155606246407,0.0543469670293175,0.177077513651177,"#0000FFFF",16
"xe","xe","com","psi","PC3",-0.741162346503269,-0.771140024771006,-0.707905567143022,"#0000FFFF",16
"xe","xe","com","psi","PC4",0.370273240938159,0.313637532758158,0.424283753721961,"#0000FFFF",16
"xe","xe","com","psi","PC5",-0.503530940594498,-0.551068880307667,-0.452735242355396,"#0000FFFF",16
"xe","xe","com","psi","PC6",-0.439925043843695,-0.4908234136782,-0.386034118924732,"#0000FFFF",16
"xe","xe","com","sig_phi","S",-0.0163759990957939,-0.0782937379920901,0.0456675935937299,"#0000FFFF",16
"xe","xe","com","sig_phi","log10S",-0.0163759990957939,-0.0782937379920901,0.0456675935937299,"#0000FFFF",16
"xe","xe","com","sig_phi","tree.length",0.022282612731479,-0.039773092735558,0.0841670900189741,"#0000FFFF",16
"xe","xe","com","sig_phi","PD",-0.019726118199545,-0.0816253876344125,0.0423247424332632,"#0000FFFF",16
"xe","xe","com","sig_phi","Gamma",0.0274339420923567,-0.0346296799621489,0.0892867780655268,"#0000FFFF",16
"xe","xe","com","sig_phi","Beta",0.0449336914620701,-0.017138358694789,0.106660716058048,"#0000FFFF",16
"xe","xe","com","sig_phi","Colless",-0.0445596219275105,-0.106289632004819,0.0175125471257689,"#0000FFFF",16
"xe","xe","com","sig_phi","Sackin",-0.0416989165807868,-0.103451330263189,0.0203737291322528,"#0000FFFF",16
"xe","xe","com","sig_phi","Yule.PDA.ratio",-0.0398641566147835,-0.101630540863159,0.0222083922817189,"#0000FFFF",16
"xe","xe","com","sig_phi","MRD",-0.0496901458641183,-0.111378080048668,0.0123792506565136,"#0000FFFF",16
"xe","xe","com","sig_phi","VRD",-0.0486195939743461,-0.110316508911517,0.0134505845236486,"#0000FFFF",16
"xe","xe","com","sig_phi","PSV",0.0380727267580359,-0.0239994242886032,0.099852451307822,"#0000FFFF",16
"xe","xe","com","sig_phi","mean.Iprime",-0.042343371265064,-0.104090803947976,0.0197292338188897,"#0000FFFF",16
"xe","xe","com","sig_phi","MPD",0.0367783574403679,-0.0252933197390419,0.0985675361673602,"#0000FFFF",16
"xe","xe","com","sig_phi","VPD",-0.00461592469901134,-0.0665902812826936,0.0573939108193294,"#0000FFFF",16
"xe","xe","com","sig_phi","nLTT_stat",-0.0187056851546216,-0.080610690208046,0.0433430720836714,"#0000FFFF",16
"xe","xe","com","sig_phi","PC1",0.0255320419916188,-0.0365289446280776,0.0873968457504911,"#0000FFFF",16
"xe","xe","com","sig_phi","PC2",0.0465576113956484,-0.0155137708447568,0.108271525285119,"#0000FFFF",16
"xe","xe","com","sig_phi","PC3",-0.0118913881054331,-0.0738322266243302,0.050140844576088,"#0000FFFF",16
"xe","xe","com","sig_phi","PC4",0.025356229812642,-0.0367044961943656,0.0872221229942664,"#0000FFFF",16
"xe","xe","com","sig_phi","PC5",0.0224305788343293,-0.0396253884494548,0.0843141814780164,"#0000FFFF",16
"xe","xe","com","sig_phi","PC6",0.033935302546138,-0.0281347851358383,0.0957447034300471,"#0000FFFF",16
"fh","fh.1","com","density","S",0.150319082499211,0.0752346557551083,0.223708571861511,"#00008BFF",16
"fh","fh.1","com","density","log10S",0.150319082499211,0.0752346557551083,0.223708571861511,"#00008BFF",16
"fh","fh.1","com","density","tree.length",0.281448803524776,0.208982751554455,0.350840781658257,"#00008BFF",16
"fh","fh.1","com","density","PD",0.297243114252387,0.225246310791181,0.366011303753873,"#00008BFF",16
"fh","fh.1","com","density","Gamma",-0.121923291539475,-0.195911327773908,-0.0465549618006974,"#00008BFF",16
"fh","fh.1","com","density","Beta",0.244925531163443,0.171505506565404,0.315640016711321,"#00008BFF",16
"fh","fh.1","com","density","Colless",0.000274589970963303,-0.0752464814232723,0.0757925292842868,"#00008BFF",16
"fh","fh.1","com","density","Sackin",0.103108061651192,0.0276043815742431,0.177441921190069,"#00008BFF",16
"fh","fh.1","com","density","Yule.PDA.ratio",0.089123746309901,0.0135463485983832,0.163688602271478,"#00008BFF",16
"fh","fh.1","com","density","MRD",-0.0273072716998576,-0.102629120532629,0.0483259392601888,"#00008BFF",16
"fh","fh.1","com","density","VRD",-0.183320258558697,-0.255896944002593,-0.108688597793766,"#00008BFF",16
"fh","fh.1","com","density","PSV",0.354492244547227,0.284496622930221,0.420728411813765,"#00008BFF",16
"fh","fh.1","com","density","mean.Iprime",-0.276916316220624,-0.346481467463686,-0.20432200750681,"#00008BFF",16
"fh","fh.1","com","density","MPD",0.342611168185129,0.272160493418478,0.40940839819748,"#00008BFF",16
"fh","fh.1","com","density","VPD",-0.112053924904309,-0.186228383006938,-0.0366093994774087,"#00008BFF",16
"fh","fh.1","com","density","nLTT_stat",-0.170429211315451,-0.243338510912576,-0.0956047658417158,"#00008BFF",16
"fh","fh.1","com","density","PC1",-0.282175142280874,-0.351539128236026,-0.209729907524673,"#00008BFF",16
"fh","fh.1","com","density","PC2",0.308394309450919,0.236749963730704,0.376702883711792,"#00008BFF",16
"fh","fh.1","com","density","PC3",-0.308660308670009,-0.3769577236758,-0.237024586700278,"#00008BFF",16
"fh","fh.1","com","density","PC4",0.226703350808271,0.152873984804099,0.298016203659123,"#00008BFF",16
"fh","fh.1","com","density","PC5",-0.272330623664701,-0.34206835105584,-0.199609429610041,"#00008BFF",16
"fh","fh.1","com","density","PC6",-0.216409177110232,-0.288042272166765,-0.142367699723172,"#00008BFF",16
"fh","fh.2","com","density","S",0.135748692069305,0.0592927866792305,0.210621247017719,"#00008BFF",17
"fh","fh.2","com","density","log10S",0.135748692069305,0.0592927866792305,0.210621247017719,"#00008BFF",17
"fh","fh.2","com","density","tree.length",0.195606285613857,0.119971328768704,0.268983674861502,"#00008BFF",17
"fh","fh.2","com","density","PD",0.283031130118806,0.209428479272945,0.353444622852752,"#00008BFF",17
"fh","fh.2","com","density","Gamma",-0.0932836062107676,-0.168962789190967,-0.0165109350200662,"#00008BFF",17
"fh","fh.2","com","density","Beta",0.214976342921594,0.13970409848027,0.287778297011018,"#00008BFF",17
"fh","fh.2","com","density","Colless",0.023421020433508,-0.0534104750133315,0.0999768445348191,"#00008BFF",17
"fh","fh.2","com","density","Sackin",0.100605909562889,0.0238724854627396,0.176160862031798,"#00008BFF",17
"fh","fh.2","com","density","Yule.PDA.ratio",0.0889647082293457,0.0121718628928817,0.16471427647828,"#00008BFF",17
"fh","fh.2","com","density","MRD",0.00503213009912947,-0.0717210698595808,0.0817260852248154,"#00008BFF",17
"fh","fh.2","com","density","VRD",-0.136472076690137,-0.211329079586338,-0.0600234487237697,"#00008BFF",17
"fh","fh.2","com","density","PSV",0.312851414830271,0.240183040893703,0.382032906758087,"#00008BFF",17
"fh","fh.2","com","density","mean.Iprime",-0.229784045261863,-0.302115305293,-0.15482205923551,"#00008BFF",17
"fh","fh.2","com","density","MPD",0.304773393486953,0.231839290443896,0.374300061132205,"#00008BFF",17
"fh","fh.2","com","density","VPD",-0.153763524458295,-0.228230573521535,-0.0775078850328293,"#00008BFF",17
"fh","fh.2","com","density","nLTT_stat",-0.142021561904217,-0.216757225455949,-0.0656308836208576,"#00008BFF",17
"fh","fh.2","com","density","PC1",-0.275449753664308,-0.346158152565152,-0.20162974132791,"#00008BFF",17
"fh","fh.2","com","density","PC2",0.276091677095319,0.202289756951249,0.346775390656365,"#00008BFF",17
"fh","fh.2","com","density","PC3",-0.283841518047422,-0.354223052135256,-0.210262579259564,"#00008BFF",17
"fh","fh.2","com","density","PC4",0.187641782332836,0.111871674547019,0.261242651405048,"#00008BFF",17
"fh","fh.2","com","density","PC5",-0.213884620652342,-0.286720216901785,-0.138590640014373,"#00008BFF",17
"fh","fh.2","com","density","PC6",-0.170843126670046,-0.24489050269516,-0.0948143150231314,"#00008BFF",17
"fh","fh.3","com","density","S",0.113031984934109,0.0365568755410651,0.188190910899057,"#00008BFF",15
"fh","fh.3","com","density","log10S",0.113031984934109,0.0365568755410651,0.188190910899057,"#00008BFF",15
"fh","fh.3","com","density","tree.length",0.201113921093362,0.125752923424992,0.274167166275795,"#00008BFF",15
"fh","fh.3","com","density","PD",0.303040300140531,0.230221652661644,0.372484197929682,"#00008BFF",15
"fh","fh.3","com","density","Gamma",-0.167193468389771,-0.241165752725915,-0.0912896836950387,"#00008BFF",15
"fh","fh.3","com","density","Beta",0.148694652596495,0.0725554775171517,0.223110728332749,"#00008BFF",15
"fh","fh.3","com","density","Colless",0.022183537324083,-0.0544676163961326,0.0985747727805806,"#00008BFF",15
"fh","fh.3","com","density","Sackin",0.0837805981260727,0.00714353874415235,0.159439227202405,"#00008BFF",15
"fh","fh.3","com","density","Yule.PDA.ratio",0.0703142373492714,-0.00636351303189358,0.146169965564693,"#00008BFF",15
"fh","fh.3","com","density","MRD",0.00314067452687437,-0.073426435323778,0.0796709771677304,"#00008BFF",15
"fh","fh.3","com","density","VRD",-0.101287794593817,-0.176659153643459,-0.024735488926186,"#00008BFF",15
"fh","fh.3","com","density","PSV",0.306735861199457,0.234036445510032,0.376024143375656,"#00008BFF",15
"fh","fh.3","com","density","mean.Iprime",-0.202895813268707,-0.275896974002263,-0.127567372072472,"#00008BFF",15
"fh","fh.3","com","density","MPD",0.253118897444334,0.178878879366483,0.324492834028523,"#00008BFF",15
"fh","fh.3","com","density","VPD",-0.17127963551935,-0.24514845723916,-0.095433564724892,"#00008BFF",15
"fh","fh.3","com","density","nLTT_stat",-0.173122102548015,-0.246943626626293,-0.0973027367997848,"#00008BFF",15
"fh","fh.3","com","density","PC1",-0.265190576145017,-0.336126838418438,-0.191262496044468,"#00008BFF",15
"fh","fh.3","com","density","PC2",0.220904629887039,0.145928270546478,0.29335783161631,"#00008BFF",15
"fh","fh.3","com","density","PC3",-0.285316841927177,-0.355482422807571,-0.211953570199545,"#00008BFF",15
"fh","fh.3","com","density","PC4",0.190680247124546,0.115136778579165,0.264030805909117,"#00008BFF",15
"fh","fh.3","com","density","PC5",-0.151505165998016,-0.225856404578861,-0.0753990362466357,"#00008BFF",15
"fh","fh.3","com","density","PC6",-0.0296978360874271,-0.106022835745699,0.0469750573518626,"#00008BFF",15
"gen","gen.K","com","abundance_scale_pwr","S",-0.0259330500205965,-0.112015870117548,0.0605360956149945,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","log10S",-0.0259330500205965,-0.112015870117548,0.0605360956149945,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","tree.length",-0.0130530651356436,-0.0992640473495286,0.0733524174324073,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","PD",-0.0326899041579339,-0.118696995294105,0.0538040739150252,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","Gamma",0.0448028260437439,-0.0417208661687805,0.130659531363249,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","Beta",-0.014027632608907,-0.100229660605185,0.0723834147877772,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","Colless",-0.0298581481513742,-0.115897688224174,0.0566261414711705,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","Sackin",-0.0251403956216562,-0.11123171653671,0.0613254501501932,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","Yule.PDA.ratio",-0.0281418805316308,-0.114200587647866,0.0583360323141412,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","MRD",-0.0294506095085395,-0.115494735054646,0.057032200390092,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","VRD",-0.0286830518167187,-0.114735755908171,0.0577969128564,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","PSV",-0.0148038521838176,-0.100998661279947,0.0716115399639921,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","mean.Iprime",0.011151857434674,-0.0752424172120278,0.0973799573454355,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","MPD",-0.00478830296895553,-0.0910703259318168,0.0815650744700533,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","VPD",0.00953235049010474,-0.0768520100129917,0.0957746663060283,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","nLTT_stat",0.00614027191591659,-0.0802222299584657,0.0924112731722397,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","PC1",0.0258042230166011,-0.060664391828233,0.111888430192627,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","PC2",-0.00708900546639925,-0.0933521323199754,0.0792797591113442,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","PC3",0.0140610099584046,-0.0723502258585978,0.100262729131519,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","PC4",0.00644891896687441,-0.0799156330232104,0.0927173711515729,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","PC5",0.01817351823369,-0.06825983515413,0.10433609416478,"#32CD32FF",15
"gen","gen.K","com","abundance_scale_pwr","PC6",-0.00628196465438707,-0.0925517972080554,0.0800814799014009,"#32CD32FF",15
"la","la","com","density","S",-0.134324524832103,-0.220665370316609,-0.0458948291267859,"#A020F0FF",16
"la","la","com","density","log10S",-0.134324524832103,-0.220665370316609,-0.0458948291267859,"#A020F0FF",16
"la","la","com","density","tree.length",0.0209894058084587,-0.0677278948421935,0.109377382729115,"#A020F0FF",16
"la","la","com","density","PD",-0.320372521882942,-0.399561541516121,-0.236437522205607,"#A020F0FF",16
"la","la","com","density","Gamma",0.53358851718564,0.462292367537252,0.598029948086103,"#A020F0FF",16
"la","la","com","density","Beta",0.0743987492914275,-0.0143997893823983,0.162032932554225,"#A020F0FF",16
"la","la","com","density","Colless",-0.129366805826066,-0.215832748461705,-0.0408877501125856,"#A020F0FF",16
"la","la","com","density","Sackin",-0.132641606896247,-0.219025285446893,-0.0441947694516436,"#A020F0FF",16
"la","la","com","density","Yule.PDA.ratio",-0.133836680124551,-0.220189981056098,-0.0454019744577567,"#A020F0FF",16
"la","la","com","density","MRD",-0.128155871288862,-0.214651870253452,-0.0396652822528386,"#A020F0FF",16
"la","la","com","density","VRD",-0.0746425281877993,-0.162272411628354,0.0141555045590924,"#A020F0FF",16
"la","la","com","density","PSV",-0.356371313159852,-0.433593751504365,-0.27395265142553,"#A020F0FF",16
"la","la","com","density","mean.Iprime",-0.0348744408237724,-0.123102479189552,0.0539005670462655,"#A020F0FF",16
"la","la","com","density","MPD",-0.0557226776607711,-0.143663040541372,0.0330908169581346,"#A020F0FF",16
"la","la","com","density","VPD",0.422354299259719,0.343330674791282,0.495440097047537,"#A020F0FF",16
"la","la","com","density","nLTT_stat",0.354997288108451,0.27251653392935,0.432298470857303,"#A020F0FF",16
"la","la","com","density","PC1",0.188880709156453,0.101225257586674,0.273626180611567,"#A020F0FF",16
"la","la","com","density","PC2",-0.0370275322653895,-0.125228502975673,0.0517541323342014,"#A020F0FF",16
"la","la","com","density","PC3",0.566919972042145,0.498484422706265,0.628333203453047,"#A020F0FF",16
"la","la","com","density","PC4",0.00973603490600944,-0.0789157718650191,0.0982350571582765,"#A020F0FF",16
"la","la","com","density","PC5",-0.127915347164193,-0.214417292822917,-0.0394224917034151,"#A020F0FF",16
"la","la","com","density","PC6",-0.355108772733288,-0.432403577388717,-0.272633043891547,"#A020F0FF",16
