model,simID,status,reg.of.origin,w,alpha,beta,sigma_E,carry.cap,energy.gradient,max.K,num.of.bins,max.time,max.richness,replicate,disturb_frequency,temperate_disturb_intensity,tropical_disturb_intensity,specn.gradient,specn.factor,gamma,scenario,env,nic,dis,mut,tim
hs,5230,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,1.00E+05,10000,6,0,0,0,off,NA,0.01,,,,,,
hs,5231,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,1.00E+05,10000,7,0,0,0,off,NA,0.01,,,,,,
hs,5232,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,1.00E+05,10000,8,0,0,0,off,NA,0.01,,,,,,
hs,5233,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,1.00E+05,10000,9,0,0,0,off,NA,0.01,,,,,,
hs,5234,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,1.00E+05,10000,10,0,0,0,off,NA,0.01,,,,,,
hs,5235,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,1.00E+05,10000,1,0,0,0,off,NA,0.01,,,,,,
hs,5236,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,1.00E+05,10000,2,0,0,0,off,NA,0.01,,,,,,
hs,5237,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,1.00E+05,10000,3,0,0,0,off,NA,0.01,,,,,,
hs,5238,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,1.00E+05,10000,4,0,0,0,off,NA,0.01,,,,,,
hs,5239,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,1.00E+05,10000,5,0,0,0,off,NA,0.01,,,,,,
hs,5240,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,1.00E+05,10000,6,0,0,0,off,NA,0.01,,,,,,
hs,5241,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,1.00E+05,10000,7,0,0,0,off,NA,0.01,,,,,,
hs,5242,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,1.00E+05,10000,8,0,0,0,off,NA,0.01,,,,,,
hs,5243,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,1.00E+05,10000,9,0,0,0,off,NA,0.01,,,,,,
hs,5244,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,1.00E+05,10000,10,0,0,0,off,NA,0.01,,,,,,
hs,5245,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,1,0,0,0,off,NA,0.1,,,,,,
hs,5246,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,2,0,0,0,off,NA,0.1,,,,,,
hs,5247,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,3,0,0,0,off,NA,0.1,,,,,,
hs,5248,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,4,0,0,0,off,NA,0.1,,,,,,
hs,5249,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,5,0,0,0,off,NA,0.1,,,,,,
hs,5250,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,6,0,0,0,off,NA,0.1,,,,,,
hs,5251,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,7,0,0,0,off,NA,0.1,,,,,,
hs,5252,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,8,0,0,0,off,NA,0.1,,,,,,
hs,5253,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,9,0,0,0,off,NA,0.1,,,,,,
hs,5254,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,10,0,0,0,off,NA,0.1,,,,,,
hs,5255,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,11,0,0,0,off,NA,0.1,,,,,,
hs,5256,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,12,0,0,0,off,NA,0.1,,,,,,
hs,5257,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,13,0,0,0,off,NA,0.1,,,,,,
hs,5258,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,14,0,0,0,off,NA,0.1,,,,,,
hs,5259,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,15,0,0,0,off,NA,0.1,,,,,,
hs,5260,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,16,0,0,0,off,NA,0.1,,,,,,
hs,5261,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,17,0,0,0,off,NA,0.1,,,,,,
hs,5262,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,18,0,0,0,off,NA,0.1,,,,,,
hs,5263,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,19,0,0,0,off,NA,0.1,,,,,,
hs,5264,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,20,0,0,0,off,NA,0.1,,,,,,
hs,5265,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,21,0,0,0,off,NA,0.1,,,,,,
hs,5266,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,22,0,0,0,off,NA,0.1,,,,,,
hs,5267,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,23,0,0,0,off,NA,0.1,,,,,,
hs,5268,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,24,0,0,0,off,NA,0.1,,,,,,
hs,5269,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,25,0,0,0,off,NA,0.1,,,,,,
hs,5270,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,26,0,0,0,off,NA,0.1,,,,,,
hs,5271,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,27,0,0,0,off,NA,0.1,,,,,,
hs,5272,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,28,0,0,0,off,NA,0.1,,,,,,
hs,5273,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,29,0,0,0,off,NA,0.1,,,,,,
hs,5274,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,30,0,0,0,off,NA,0.1,,,,,,
hs,5275,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,31,0,0,0,off,NA,0.1,,,,,,
hs,5276,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,32,0,0,0,off,NA,0.1,,,,,,
hs,5277,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,33,0,0,0,off,NA,0.1,,,,,,
hs,5278,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,34,0,0,0,off,NA,0.1,,,,,,
hs,5279,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,35,0,0,0,off,NA,0.1,,,,,,
hs,5280,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,36,0,0,0,off,NA,0.1,,,,,,
hs,5281,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,37,0,0,0,off,NA,0.1,,,,,,
hs,5282,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,38,0,0,0,off,NA,0.1,,,,,,
hs,5283,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,39,0,0,0,off,NA,0.1,,,,,,
hs,5284,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,40,0,0,0,off,NA,0.1,,,,,,
hs,5285,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,41,0,0,0,off,NA,0.1,,,,,,
hs,5286,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,42,0,0,0,off,NA,0.1,,,,,,
hs,5287,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,43,0,0,0,off,NA,0.1,,,,,,
hs,5288,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,44,0,0,0,off,NA,0.1,,,,,,
hs,5289,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,45,0,0,0,off,NA,0.1,,,,,,
hs,5290,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,46,0,0,0,off,NA,0.1,,,,,,
hs,5291,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,47,0,0,0,off,NA,0.1,,,,,,
